segment_id,street,from_street,to_street,start_latitude,start_longitude,end_latitude,end_longitude
922,Michigan,Ohio,Randolph,41.892571,-87.624359,41.88447407,-87.62465
1228,Halsted,Fullerton,Diversey,41.925454,-87.64857,41.932719,-87.64882
1305,Harrison,State,Canal,41.874652,-87.627611,41.874538,-87.639487
511,Archer,Cicero,Laramie,41.79877485,-87.74290093,41.79736303,-87.75265489
469,95th,Dr Martin L King Jr,Michigan,41.7220217125,-87.6140911627,41.7219106219,-87.6205312155
646,Cicero,North Ave,Division,41.9096295855,-87.7462702262,41.9023434231,-87.746169799
184,87th,Pulaski,Central Park,41.7347180742,-87.7214579641,41.7348842334,-87.7119953299
337,Western,71st,67th,41.764701176,-87.6830594183,41.7719765782,-87.6832609507
387,Western,31st,Archer,41.8390750509,-87.6854062799,41.8259389558,-87.6850859812
1222,Halsted,Madison,Grand,41.881776,-87.647171,41.891185,-87.647427
276,87th,Cottage Grove,Dr Martin L King Jr,41.7367866148,-87.6048212832,41.7366402331,-87.6145264307
560,Cermak,Michigan,State,41.852991,-87.623818,41.8529986469,-87.6270517604
389,Western,18th,Cermak,41.857516,-87.685945,41.852032941,-87.6858237771
900,Michigan,Cermak,16th,41.85285485,-87.62360876,41.860205,-87.62377822
691,Dr Martin L King Jr,63rd,59th,41.7801815775,-87.6154529143,41.7875159099,-87.6156377043
227,Roosevelt,Jefferson,Clark,41.8670824586,-87.6421893317,41.8672367835,-87.6304367047
1,55th,Pulaski,Central Park,41.7930671862,-87.7231602513,41.793140551,-87.7136071496
866,Jefferson,Harrison,Madison,41.8743970981,-87.6422453799,41.8817855514,-87.6424565074
74,Pulaski,43rd,47th,41.815198411,-87.7241121224,41.8078865428,-87.7238367819
587,Lake Shore Dr,Monroe,Randolph,41.8809165183,-87.6173044795,41.8843876871,-87.6138613722
456,95th,Dr Martin L King Jr,Cottage Grove,41.7217473,-87.6140942229,41.7219515062,-87.6045043683
738,Milwaukee,Diversey,Belmont,41.9319511814,-87.7120661817,41.9391405545,-87.72376658
333,Western,87th,83rd,41.7355262471,-87.6823308541,41.7428146728,-87.6824960199
113,Ashland,Archer,Cermak,41.8376827898,-87.6655581444,41.8523299896,-87.6658407141
582,Lake Shore Dr,I-55 Expy,18th,41.848976339,-87.6124560681,41.8579604705,-87.6164188659
638,Cicero,47th,51st,41.8076284928,-87.7433257794,41.8003419432,-87.7431700421
1052,Washington,Racine,Halsted,41.8829113042,-87.6566669933,41.883031561,-87.647404773
976,Pershing,Halsted,Ashland,41.82359009,-87.64595204,41.82327531,-87.66551
913,Michigan,Cermak,26th,41.85285485,-87.62410876,41.84564219,-87.62390743
220,Roosevelt,Kedzie,California,41.8662681014,-87.7056705433,41.8663734623,-87.6959088534
1063,Washington,Ashland,Damen,41.8834361798,-87.6668699742,41.8832841185,-87.6766889546
530,Caldwell,Edens Expy,Central,41.99028834,-87.75093868,41.996247,-87.764172
914,Michigan,16th,Cermak,41.860205,-87.62423822,41.85285485,-87.62410876
242,Roosevelt,Jefferson,Halsted,41.8673568658,-87.6421863761,41.867291304,-87.6469168821
1296,State,Wacker,Chicago,41.886813,-87.627876,41.896677,-87.628098
362,Western,Addison,Irving Park,41.9467297764,-87.6880739349,41.9540117081,-87.6882824308
570,Cicero,47th,43rd,41.8076266165,-87.7429589865,41.8149300238,-87.7431516294
609,Lake Shore Dr,31st,Oakwood,41.8385740621,-87.6085348206,41.8252995274,-87.6005593398
411,79th,State,Dr Martin L King Jr,41.7508298555,-87.6245276216,41.7510141454,-87.6149133035
265,87th,Pulaski,Kostner,41.734992492,-87.7214553595,41.7348268186,-87.7311593177
927,Milwaukee,Chicago,Division,41.8962333529,-87.6551983919,41.9033408608,-87.6662786223
189,North,Kedzie,California,41.909978124,-87.7069618067,41.9100801383,-87.6970362251
473,95th,Jeffery,Stony Island,41.7226422935,-87.5753648927,41.7224793067,-87.5851058414
138,Ashland,67th,71st,41.7721930844,-87.6642044154,41.7649100967,-87.6639792472
598,Lake Shore Dr,Addison,Irving Park,41.9486486075,-87.643175157,41.9546565256,-87.6445812375
1288,Chicago,LaSalle,Halsted,41.896714,-87.632709,41.896497,-87.647745
34,Pulaski,47th,43rd,41.8078826502,-87.7234032253,41.8151945196,-87.7237477951
43,Pulaski,Washington,Lake,41.8819364677,-87.7255232056,41.8854658549,-87.7256546637
1204,Halsted,79th,76th,41.750643,-87.643853,41.756089,-87.643993
235,Roosevelt,Kedzie,Central Park,41.8665425122,-87.7056678592,41.8664270139,-87.7154194668
597,Lake Shore Dr,Belmont,Addison,41.9403841461,-87.6382223471,41.9486486075,-87.643175157
26,Pulaski,83rd,79th,41.742178062,-87.7214959848,41.7495695299,-87.721801291
98,Ashland,95th,91st,41.7212141057,-87.6625002738,41.7284810983,-87.6626684166
439,79th,Cicero,Kostner,41.7490103326,-87.7413290513,41.7492038321,-87.7316066149
716,Dr Martin L King Jr,35th,Pershing,41.831103063,-87.6173371439,41.823826979,-87.6171719977
126,Ashland,Belmont,Addison,41.939695436,-87.6684779112,41.9469890515,-87.6686743455
89,Pulaski,Fullerton,Armitage,41.9244868661,-87.7270197528,41.917169067,-87.7268100624
338,Western,67th,63rd,41.7719765782,-87.6832609507,41.7792149771,-87.6834560431
606,Lake Shore Dr,47th,51st,41.8107941007,-87.5892857918,41.8027405099,-87.5817584885
525,Caldwell,Devon,Central,41.997302901,-87.7668773678,41.9961393528,-87.7643967598
125,Ashland,Diversey,Belmont,41.932402477,-87.668210266,41.939695436,-87.6684779112
933,Milwaukee,Chicago,Kinzie,41.8962355211,-87.6555656519,41.8890222586,-87.6445003767
340,Western,59th,55th,41.786527685,-87.6836472764,41.793875546,-87.6838584229
688,Dr Martin L King Jr,75th,71st,41.7584029267,-87.6148962271,41.7657125565,-87.6151145145
78,Pulaski,Cermak,26th,41.8515494772,-87.7250091595,41.8442580766,-87.72480373110001
492,Monterey,Vincennes,111th,41.692177,-87.663494,41.6920654143,-87.6704818022
911,Michigan,Ohio,Lake Shore Dr Michigan Entrance Ramp,41.892571,-87.623997,41.90082865,-87.62393627
551,Cermak,California,Kedzie,41.852014774,-87.695431287,41.852019272,-87.7052158636
1229,Halsted,Diversey,Belmont,41.932719,-87.64882,41.939979,-87.649077
7,Garfield,Ashland,Racine,41.7938871572,-87.6645832406,41.7940346735,-87.6548756951
861,Illinois,LaSalle,State,41.890802544,-87.6325588172,41.8908659481,-87.6280379804
465,95th,Racine,Ashland,41.7214266197,-87.6529423406,41.7213323658,-87.6626317556
151,Ashland,Harrison,Roosevelt,41.8742014988,-87.6667825068,41.8668625554,-87.6665671071
571,Cicero,43rd,Pershing,41.8149300238,-87.7431516294,41.8220475654,-87.7433645658
873,LaSalle,Chicago,Division,41.8966118812,-87.6325348871,41.9038817979,-87.6327323363
1118,111th,Western,Kedzie,41.6919163675,-87.6811537636,41.6917049977,-87.7008263623
440,79th,Kostner,Pulaski,41.7492038321,-87.7316066149,41.7493965084,-87.72188413
546,Cermak,Kostner,City Boundary,41.8515825772,-87.7345076889,41.8515094693,-87.7394667587
1055,Randolph,Lake Shore Dr,Columbus,41.8845180727,-87.6143562664,41.8846520046,-87.6206419402
140,Ashland,59th,63rd,41.7867479054,-87.6645778209,41.7794656394,-87.6644040713
604,Lake Shore Dr,55th,57th,41.7952204517,-87.5793749691,41.7924190294,-87.5804845631
1104,Cermak,Cicero,Central,41.8514803382,-87.7442663916,41.851385,-87.763913
1255,Halsted,Roosevelt,16th,41.867152,-87.647109,41.859912,-87.646897
4,55th,California,Western,41.7935536023,-87.693799302,41.7937393759,-87.6840431555
804,Stony Island,67th,63rd,41.7733498484,-87.5860344826,41.7806524044,-87.5862545245
806,Stony Island,59th,57th,41.7878796071,-87.5864754787,41.7915685714,-87.5865342813
972,Pershing,Dr Martin L King Jr,Cottage Grove,41.82387853,-87.61699842,41.82387853,-87.60689442
118,Ashland,Washington,Grand,41.8832979102,-87.6666877975,41.8909763311,-87.6669590125
2,55th,Central Park,Kedzie,41.793140551,-87.7136071496,41.7933767009,-87.7035554211
1299,LaSalle,Wacker,Jackson,41.886928,-87.632584,41.878134,-87.632357
275,87th,Dr Martin L King Jr,Dan Ryan Expy,41.7366402331,-87.6145264307,41.736485,-87.624761
942,Milwaukee,Montrose,Irving Park,41.960634303,-87.7546730264,41.9534196096,-87.7474711222
70,Pulaski,59th,63rd,41.7859394995,-87.7232114423,41.7786611581,-87.7230100127
501,Archer,Kedzie,California,41.8139891446,-87.7042605902,41.8198633558,-87.6944855458
886,Lake Shore Dr,57th,55th,41.7924166257,-87.580117873,41.7952180444,-87.5790082777
346,Western,Archer,31st,41.8259368847,-87.6847191026,41.8390729803,-87.6850393262
632,Cicero,72nd,79th,41.7619000085,-87.7419654588,41.7492033545,-87.7416296756
803,Stony Island,71st,67th,41.7660854419,-87.5859156196,41.7733498484,-87.5860344826
852,Higgins,Nagle,Austin,41.9761210286,-87.787859013,41.9730538829,-87.7782373882
980,Pershing,Cottage Grove,Dr Martin L King Jr,41.82407853,-87.60689442,41.82407853,-87.61699842
760,Grand,Lake Shore Dr,Columbus,41.89189994,-87.6142179735,41.891798492,-87.6202037576
93,Pulaski,Elston,Irving Park,41.9596167084,-87.72804055270001,41.9536506962,-87.72786858250001
842,Harlem,Forest Preserve Ave,Addison,41.9538807636,-87.8074731902,41.9452646537,-87.8071886569
1286,Chicago,Michigan,LaSalle,41.896835,-87.624241,41.896714,-87.632709
104,Ashland,67th,63rd,41.7721909488,-87.6638378447,41.7794635041,-87.6640374592
62,Pulaski,95th,99th,41.7205390182,-87.7215908065,41.7131747577,-87.7213743744
950,Washington,California,Kedzie,41.8830349349,-87.696333691,41.8829315251,-87.7061691246
327,Western,111th,107th,41.6917781183,-87.6809720935,41.6990779218,-87.6812046376
209,North,Ashland,Damen,41.9107674921,-87.6676901941,41.9106099476,-87.6775846462
827,Milwaukee,Bryn Mawr,Peterson,41.9829150282,-87.774179251,41.9901946296,-87.7808506377
1291,Chicago,Milwaukee,Halsted,41.896167,-87.655452,41.896297,-87.647745
1259,Halsted,Chicago,Grand,41.896397,-87.647935,41.891185,-87.647807
94,Pulaski,Lawrence,Elston,41.96824521,-87.728279105,41.9596167084,-87.72804055270001
248,55th,Austin,Central,41.79240528,-87.77206742,41.79240528,-87.76223503
294,Irving Park,Damen,Ashland,41.9540197354,-87.6787557154,41.9541531514,-87.6690502851
192,North,Damen,Ashland,41.9103355405,-87.6775874547,41.9104930855,-87.6676930451
844,Harlem,Bryn Mawr,Foster,41.9827784576,-87.8071231837,41.9754681394,-87.8072020843
986,Torrence,103rd,107th,41.7081692089,-87.5598487355,41.700977697,-87.5597578004
1186,Sheridan,Pratt,Devon,42.0055411356,-87.6611036606,41.9982097226,-87.6605728465
1125,Cicero,Pershing,31st,41.82213967,-87.7434054086,41.8367455138,-87.7435648614
274,87th,Dan Ryan Expy,Halsted,41.736485,-87.624761,41.7364152726,-87.6436255734
97,Pulaski,Peterson,Bryn Mawr,41.9901383429,-87.7288919771,41.9828344352,-87.728684246
826,Milwaukee,Foster,Bryn Mawr,41.975654244,-87.7675546457,41.9829150282,-87.774179251
595,Lake Shore Dr,Fullerton,Diversey,41.9260827378,-87.6310264345,41.9334256266,-87.6318545747
259,87th,Halsted,Dan Ryan Expy,41.736140859,-87.6436285094,41.7361336678,-87.6254454451
426,95th,Ashland,Racine,41.7210579504,-87.6626346092,41.7211522049,-87.6529452354
513,Archer,Pulaski,Kostner,41.80245859,-87.72348218,41.80029696,-87.73316995
625,Cicero,Fullerton,Diversey,41.9242304183,-87.7460848509,41.9315315648,-87.7464081568
384,Western,43rd,47th,41.8156969641,-87.6848117907,41.8084267863,-87.684608746
454,79th,Halsted,Racine,41.7507752434,-87.6439701738,41.7505891635,-87.6536930095
592,Lake Shore Dr,Oak St,Division,41.9009787676,-87.6195259779,41.9039960653,-87.6242873281
939,Milwaukee,Belmont,Diversey,41.9391425051,-87.7241340948,41.9319531692,-87.7124336581
1059,Randolph,Halsted,Racine,41.8844304739,-87.6474313736,41.8842675466,-87.6567189866
779,Peterson,Jersey,California,41.9902451513,-87.7111114564,41.9903007523,-87.6994001534
888,Lake Shore Dr,51st,47th,41.8027381099,-87.5813917503,41.8107917244,-87.5889190144
277,87th,Stony Island,Cottage Grove,41.7370506698,-87.5856349924,41.7367866148,-87.6048212832
188,North,Central Park,Kedzie,41.9098569484,-87.7167020015,41.909978124,-87.7069618067
527,Caldwell,Mendota,Touhy,42.00481724,-87.78226252,42.0119672,-87.78850216
519,Archer,Ashland,Damen,41.83783649,-87.66577839,41.8319637,-87.67537005
1232,Halsted,107th,111th,41.69964,-87.642797,41.692355,-87.642567
136,Ashland,79th,83rd,41.7503581457,-87.663620583,41.7430778317,-87.6634347632
55,Pulaski,Lawrence,Foster,41.9682413338,-87.727843711,41.9755310394,-87.7281185167
448,79th,Racine,Halsted,41.7503147501,-87.6536959041,41.7505008306,-87.6439731098
772,Milwaukee,Addison,Irving Park,41.9462431643,-87.7354431617,41.9534177331,-87.7471035018
178,Garfield,Halsted,Racine,41.7944390571,-87.6451588943,41.7943090849,-87.6548728011
99,Ashland,91st,87th,41.7284810983,-87.6626684166,41.7357887154,-87.6628819511
545,Cermak,State,Michigan,41.8527242399,-87.6270547792,41.852665046,-87.623799
809,Stony Island,87th,91st,41.7369158383,-87.5856049147,41.729613558,-87.5854357956
208,North,Damen,Western,41.9106099476,-87.6775846462,41.9104580718,-87.6872193134
349,Western,18th,Roosevelt,41.857496,-87.685797,41.8666115084,-87.6858548579
244,Roosevelt,Lake Shore Dr,Clark,41.8676400592,-87.6189600374,41.86751119,-87.6304336988
634,Cicero,63rd,67th,41.7784116409,-87.7424812354,41.7711273217,-87.7422329321
428,95th,Halsted,Wentworth,41.7213210669,-87.6432247623,41.7215727836,-87.628638933
608,Lake Shore Dr,Oakwood,43rd,41.8252995274,-87.6005593398,41.8169377172,-87.5950563226
517,Archer,Western,California,41.82615333,-87.68489325,41.82013776,-87.69448283
86,Pulaski,Grand,Division,41.9061589395,-87.7266587113,41.9026743655,-87.72655391580001
1273,Madison,Racine,Ashland,41.881715,-87.657142,41.881554,-87.666802
683,Dr Martin L King Jr,95th,91st,41.7218553843,-87.6139718105,41.7291900977,-87.6141896483
1192,Dr Martin L King Jr,24th,Cermak,41.8493482767,-87.6181586591,41.8530007099,-87.619411
1060,Randolph,Racine,Ogden,41.8842675466,-87.6567189866,41.8842641098,-87.6633319571
796,Stony Island,103rd,95th,41.7077680335,-87.5857288013,41.722346361,-87.5849507392
84,Pulaski,Chicago,Lake,41.8953705621,-87.72633140960001,41.8854697391,-87.7260556696
500,Archer,47th,Kedzie,41.8077612143,-87.7140372137,41.8139891446,-87.7042605902
1238,Halsted,83rd,87th,41.743359,-87.644021,41.736073,-87.643756
601,Lake Shore Dr,Lawrence,Foster,41.9694037972,-87.6477852109,41.9765945008,-87.6502830414
1018,Touhy,California,Kedzie,42.0122507875,-87.6997439031,42.0119940558,-87.7090540535
143,Ashland,47th,51st,41.8086055077,-87.6651559056,41.8013192816,-87.6649598466
864,Illinois,Columbus,Lake Shore Dr,41.8910035937,-87.6202254172,41.8911049219,-87.6142290945
304,Irving Park,Austin,Narragansett,41.9531933493,-87.7767736096,41.9530537114,-87.7865583352
670,Cumberland,Lawrence,Kennedy Expy,41.9666029184,-87.8364657943,41.9842190562,-87.8363972163
721,Elston,North Ave,Ashland,41.9107515338,-87.6620211809,41.9186224793,-87.66795526
712,Dr Martin L King Jr,51st,Garfield,41.8021119123,-87.6163416247,41.7946778372,-87.6161578443
1058,Randolph,Wacker,Halsted,41.8845986991,-87.637068542,41.8844304739,-87.6474313736
1290,Chicago,Halsted,Milwaukee,41.896497,-87.647745,41.896367,-87.655452
1126,Cicero,31st,Cermak,41.8367455138,-87.7435648614,41.8512433072,-87.7440666919
860,Higgins,Milwaukee,Central,41.9688518136,-87.7614767729,41.9704709429,-87.7675609235
644,Cicero,Chicago,Kinzie,41.8949874728,-87.7459957206,41.8879223958,-87.7457075823
1220,Halsted,Roosevelt,Harrison,41.867152,-87.646729,41.874338,-87.646935
107,Ashland,55th,51st,41.7940232957,-87.6643984668,41.8013171472,-87.6645931099
212,North,LaSalle,Halsted,41.9112994848,-87.6331493782,41.9110568232,-87.6482701057
1246,Halsted,51st,55th,41.801585,-87.645536,41.794301,-87.64535
272,87th,Racine,Ashland,41.7360725783,-87.6533387061,41.7359269914,-87.6630637062
496,Archer,Laramie,Cicero,41.7970886104,-87.7526573727,41.7985004459,-87.7429034455
224,Roosevelt,Ashland,Racine,41.8667242852,-87.6663849776,41.8668594116,-87.6566826727
358,Western,Fullerton,Kennedy Expy,41.9248996489,-87.68745819,41.9279807743,-87.6875661231
59,Pulaski,107th,111th,41.6985650226,-87.7208769338,41.6912715426,-87.7205328337
460,95th,Jeffery,Torrence,41.7223678834,-87.5753681177,41.7225670698,-87.5598741328
452,79th,Ashland,Damen,41.7505652402,-87.6634686872,41.750417551,-87.6730824357
320,North,Harlem,Oak Park,41.9087289094,-87.8057602459,41.9088985252,-87.794804754
627,Cicero,Belmont,Addison,41.9388186376,-87.7466944859,41.9461190053,-87.7468692152
315,Irving Park,Ashland,Damen,41.954427556,-87.6690474356,41.9542941404,-87.6787529076
685,Dr Martin L King Jr,87th,83rd,41.7364992381,-87.6143079092,41.743809104,-87.6145593931
1099,Cermak,Ridgeland,Central,41.8507279962,-87.7834806928,41.8507279962,-87.7634806928
300,Irving Park,Oriole,Pacific,41.9526813472,-87.8170647549,41.9523833109,-87.8269761925
1001,Touhy,Kedzie,California,42.0117196518,-87.7090567368,42.0119763841,-87.6997466265
576,Cicero,Chicago,Division,41.8949856048,-87.7456284502,41.9023415361,-87.7458024865
173,55th,California,Kedzie,41.7938280159,-87.6937965741,41.793651115,-87.7035527348
308,Irving Park,Kostner,Cicero,41.9536666068,-87.7380626662,41.9535555813,-87.7473036159
90,Pulaski,Diversey,Fullerton,41.9317932724,-87.72722993800001,41.9244868661,-87.7270197528
491,Monterey,111th,Vincennes,41.6917909971,-87.6704846195,41.692013,-87.663346
226,Roosevelt,Halsted,Jefferson,41.8670168965,-87.6469198175,41.8670824586,-87.6421893317
808,Stony Island,91st,95th,41.729613558,-87.5854357956,41.7223487458,-87.5853170018
908,Michigan,Randolph,Ohio,41.88447407,-87.62426376,41.892571,-87.623997
85,Pulaski,Division,Chicago,41.9026743655,-87.72655391580001,41.8953705621,-87.72633140960001
577,Cicero,Division,North Ave,41.9023415361,-87.7458024865,41.9096276932,-87.7459028831
255,87th,Western,Damen,41.7353900769,-87.682515421,41.7355171745,-87.6727864295
533,Cermak,Pulaski,Central Park,41.8514551447,-87.7248565497,41.8515013918,-87.715005471
572,Cicero,Roosevelt,Harrison,41.8659068958,-87.7445766986,41.8731382595,-87.7448074201
921,Michigan,Randolph,Congress,41.88447407,-87.62465,41.875777,-87.624605
1243,Halsted,63rd,67th,41.779751,-87.644977,41.772472,-87.644787
467,95th,Wentworth,Halsted,41.721847197,-87.6286359347,41.7215954811,-87.6432218261
1211,Halsted,51st,47th,41.801585,-87.645156,41.808864,-87.645349
29,Pulaski,67th,63rd,41.7713729793,-87.7223927753,41.7786572624,-87.722645881
936,Milwaukee,Armitage,North Ave,41.9175705769,-87.6887320123,41.9104776279,-87.6776829823
159,Ashland,Diversey,Fullerton,41.9324046052,-87.6685777528,41.9251526443,-87.668329537
600,Lake Shore Dr,Montrose,Lawrence,41.9620060197,-87.6460782274,41.9694037972,-87.6477852109
883,LaSalle,Stockton,Clark,41.9133832339,-87.6319113969,41.913172,-87.632854
778,Peterson,Central Park,Jersey,41.9901159749,-87.7188702116,41.9902451513,-87.7111114564
926,Milwaukee,Kinzie,Chicago,41.8890200552,-87.6441331477,41.8962333529,-87.6551983919
841,Harlem,Addison,Belmont,41.9452646537,-87.8071886569,41.9379889583,-87.8069118722
699,Dr Martin L King Jr,31st,26th,41.8384212078,-87.6171031194,41.8456974224,-87.6172921227
293,Irving Park,Western,Damen,41.9538755379,-87.6884676201,41.9540197354,-87.6787557154
894,Lake Shore Dr,Montrose,Irving Park,41.96200822,-87.64644589,41.9546587304,-87.644948865
607,Lake Shore Dr,43rd,47th,41.8169491631,-87.5952757493,41.8109450575,-87.5889841751
412,79th,Dr Martin L King Jr,Cottage Grove,41.7510141454,-87.6149133035,41.7511156124,-87.6051912535
30,Pulaski,63rd,59th,41.7786572624,-87.7225767893,41.7859356046,-87.7228471654
1208,Halsted,63rd,59th,41.779751,-87.644597,41.787025,-87.64478
1197,Halsted,107th,103rd,41.69964,-87.642417,41.706916,-87.642643
503,Archer,Western,Damen,41.8258789119,-87.6848960158,41.831689289,-87.675372871
296,Irving Park,Clark,Sheridan,41.9542409021,-87.6622513991,41.9543511743,-87.6545461948
718,Dr Martin L King Jr,26th,31st,41.8456997096,-87.6176590907,41.8384234955,-87.6174700788
479,111th,Racine,Halsted,41.692109631,-87.6521384352,41.6922327334,-87.6423663045
157,Ashland,Elston,North Ave,41.9185478323,-87.6682766764,41.9106313534,-87.6678753006
974,Pershing,Damen,Western,41.82324972,-87.67507424,41.82317531,-87.6849
177,Garfield,Racine,Ashland,41.7943090849,-87.6548728011,41.7941615692,-87.6645803881
262,87th,Cottage Grove,Stony Island,41.7365122036,-87.6048243845,41.7367762597,-87.5856381753
66,Pulaski,79th,83rd,41.7495734287,-87.7221640524,41.7421819618,-87.7219287929
174,55th,Western,California,41.7940137889,-87.684040386,41.7938280159,-87.6937965741
1226,Halsted,North Ave,Armitage,41.91092,-87.648083,41.91818,-87.648318
616,Lake Shore Dr,Randolph,Monroe,41.8843899871,-87.6142285649,41.8809188072,-87.6176716636
554,Cermak,Ashland,Damen,41.8524897709,-87.6659402856,41.852299832,-87.6758591402
979,Pershing,Dr Martin L King Jr,State,41.82407853,-87.61699842,41.82401853,-87.62644842
310,Irving Park,Central Park,Pulaski,41.9539236607,-87.7178119849,41.9537849922,-87.7276158638
708,Dr Martin L King Jr,67th,71st,41.7729490745,-87.6156002918,41.7657148473,-87.6154810444
64,Pulaski,87th,91st,41.7348605537,-87.7216776788,41.7279279345,-87.721966073
484,111th,Monterey,Western,41.6920630313,-87.670578725,41.6919091649,-87.6811653381
3,55th,Kedzie,California,41.7933767009,-87.7035554211,41.7935536023,-87.693799302
1133,Cicero,Cermak,31st,41.8512451897,-87.7444337191,41.8367473974,-87.7439318058
368,Western,107th,111th,41.699079999,-87.681570794,41.691780196,-87.6813382085
317,Irving Park,Sheridan,Clark,41.954625578,-87.654543283,41.9545153063,-87.6622485204
252,55th,Kostner,Pulaski,41.792978773,-87.7329648143,41.7930671862,-87.7231602513
472,95th,Stony Island,Woodlawn,41.7224793067,-87.5851058414,41.7222769494,-87.594731404
291,Irving Park,Kedzie,California,41.9537825128,-87.708016216,41.9538366862,-87.6982419087
1027,Wacker,Franklin,LaSalle,41.8867180602,-87.6354447124,41.8867920358,-87.6324858898
532,Cermak,Kostner,Pulaski,41.8513081642,-87.73451023,41.8514551448,-87.7248565643
692,Dr Martin L King Jr,59th,Garfield,41.7875159099,-87.6156377043,41.7946755473,-87.615791142
555,Cermak,Racine,Ashland,41.8526797855,-87.6561800466,41.8524897709,-87.6659402856
407,Western,Bryn Mawr,Foster,41.983168718,-87.6896322236,41.9758925735,-87.6893345677
417,79th,Central Park,Pulaski,41.7498206443,-87.7118878282,41.7496709256,-87.7218815259
618,Lake Shore Dr,Grand Ave,Randolph,41.8919006,-87.61427361,41.88438999,-87.61422856
793,Hollywood,Ridge,Lake Shore Dr,41.9849056913,-87.662406509,41.9852595517,-87.6535201163
8,Garfield,Racine,Halsted,41.7940346735,-87.6548756951,41.7941646462,-87.6451618298
49,Pulaski,Armitage,Fullerton,41.9171651852,-87.7263752552,41.9244829851,-87.7266541696
1297,State,Chicago,Wacker,41.896677,-87.628298,41.886813,-87.628076
934,Milwaukee,Division,Chicago,41.903342994,-87.666645935,41.8962355211,-87.6555656519
299,Irving Park,Pacific,Cumberland,41.9523833109,-87.8269761925,41.9521889207,-87.8367104228
166,Ashland,Bryn Mawr,Foster,41.9834769032,-87.6700000222,41.976173197,-87.6697976396
162,Ashland,Irving Park,Addison,41.9542914171,-87.6692326667,41.9469911788,-87.6690419162
635,Cicero,59th,63rd,41.784318968,-87.7415926253,41.7784116409,-87.7424812354
543,Cermak,Stewart,State,41.8526856712,-87.6369278973,41.8527242399,-87.6270547792
1183,Sheridan,Devon,Pratt,41.9982075605,-87.6601728465,42.0055389804,-87.6607357537
1287,Chicago,LaSalle,Michigan,41.896514,-87.632709,41.896635,-87.624241
857,Higgins,Nagle,Oak Park,41.9763954381,-87.7878566714,41.9790058174,-87.7964577516
228,Roosevelt,Clark,Lake Shore Dr,41.8672367835,-87.6304367047,41.8673656534,-87.6189630924
686,Dr Martin L King Jr,83rd,79th,41.743809104,-87.6145593931,41.7511190099,-87.6148109218
1216,Halsted,31st,Archer,41.838046,-87.646086,41.847196,-87.646297
781,Peterson,Western,Damen,41.9903835167,-87.6896938259,41.9905502221,-87.6798605752
122,Ashland,North Ave,Elston,41.9106292239,-87.6675079387,41.9185457037,-87.6679092691
145,Ashland,Pershing,43rd,41.8231529963,-87.6654916893,41.8158718637,-87.6653316028
786,Peterson,Central Park,Pulaski,41.9903903804,-87.7188675725,41.9903055715,-87.7286540964
997,Touhy,Caldwell,Lehigh,42.0118012997,-87.788844102,42.0117270439,-87.7734085578
1033,Wacker,Madison,Van Buren,41.8819163019,-87.6370736078,41.8768064545,-87.6370265926
1258,Halsted,Grand,Madison,41.891185,-87.647807,41.881776,-87.647551
17,55th,Cicero,Laramie,41.7931681777,-87.7419834738,41.7930250391,-87.7525061843
768,Harlem,Diversey,Belmont,41.930812181,-87.8062855111,41.9379872726,-87.8065443404
303,Irving Park,Narragansett,Oak Park,41.9530537114,-87.7865583352,41.9528801018,-87.7962712058
1241,Halsted,71st,76th,41.765201,-87.644601,41.756089,-87.644373
521,Archer,Cermak,Halsted,41.85300225,-87.63481317,41.84732087,-87.64651959
251,55th,Cicero,Kostner,41.7928937616,-87.7419859962,41.792978773,-87.7329648143
321,North,Oak Park,Narragansett,41.9088985252,-87.794804754,41.9089744604,-87.7849651041
485,111th,Racine,Vincennes,41.6923840472,-87.6521355509,41.6922994183,-87.663399
395,Western,Division,Chicago,41.9030171606,-87.6872104227,41.8957442792,-87.6870262366
290,Irving Park,Central Park,Kedzie,41.9536492536,-87.7178146252,41.9537825128,-87.708016216
249,55th,Central,Laramie,41.79240528,-87.76223503,41.79275062,-87.75250866
352,Western,Washington,Grand,41.8829951691,-87.6863009624,41.8906470248,-87.6865108851
556,Cermak,Halsted,Racine,41.852819781,-87.646459951,41.8526797855,-87.6561800466
1252,Halsted,Archer,31st,41.847196,-87.646677,41.838046,-87.646466
882,LaSalle,Clark,North Ave,41.913172,-87.632854,41.9111610262,-87.6333278653
1153,Harlem,Forest Preserve Ave,Gunnison,41.9538138239,-87.8071497455,41.9683436725,-87.8069823878
612,Lake Shore Dr,Roosevelt,18th,41.8674673837,-87.6190382545,41.8579627613,-87.6167859369
169,55th,Kostner,Cicero,41.7932531887,-87.7329622535,41.7931681777,-87.7419834738
828,Harlem,Foster,Bryn Mawr,41.9754664535,-87.8068343518,41.9827767713,-87.8067554164
557,Cermak,Stewart,Halsted,41.8529600788,-87.6369249316,41.852819781,-87.646459951
878,LaSalle,Grand,Wacker,41.891601818,-87.6327415777,41.8869348661,-87.6326695061
483,111th,Cottage Grove,Bishop Ford Expy,41.6926264754,-87.6098570614,41.6923749771,-87.5988126481
1170,Harlem,Chicago,Madison,41.8942683013,-87.8055007941,41.8796992839,-87.8049488066
